"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2005","2005",3235,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2006","2006",3241,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2007","2007",3225,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2008","2008",3244,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2009","2009",3234,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2010","2010",3245,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2011","2011",3157,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2012","2012",3217,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2013","2013",3265,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2014","2014",3181,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2015","2015",3144,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","NOR","Norway","2016","2016",3271,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2000","2000",155,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2001","2001",148,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2002","2002",146,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2003","2003",136,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2004","2004",131,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2006","2006",126,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2007","2007",123,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2008","2008",123,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2009","2009",120,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2010","2010",115,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2011","2011",115,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2012","2012",111,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2013","2013",109,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2014","2014",111,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2015","2015",111,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2016","2016",108,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2017","2017",106,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2018","2018",102,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2000","2000",872,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2001","2001",797,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2002","2002",794,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2003","2003",809,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2004","2004",776,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2005","2005",767,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2006","2006",740,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2007","2007",728,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2008","2008",703,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2009","2009",690,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2010","2010",668,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2011","2011",639,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2012","2012",608,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2013","2013",575,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2014","2014",569,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2015","2015",568,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2016","2016",558,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2017","2017",558,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2018","2018",557,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","HUN","Hungary","2019","2019",536,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2000","2000",906,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2001","2001",930,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2002","2002",891,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2003","2003",861,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2004","2004",840,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2005","2005",779,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2006","2006",772,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2007","2007",765,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2008","2008",697,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2009","2009",663,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2010","2010",608,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2011","2011",584,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2012","2012",588,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2013","2013",521,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2014","2014",538,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2015","2015",486,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2016","2016",471,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2017","2017",469,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2018","2018",468,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2019","2019",443,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2000","2000",343,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2001","2001",360,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2002","2002",345,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2003","2003",344,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2004","2004",331,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2005","2005",330,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2006","2006",335,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2007","2007",317,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2008","2008",300,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2009","2009",286,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2010","2010",282,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2011","2011",273,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2012","2012",260,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2013","2013",263,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2014","2014",240,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2015","2015",244,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2016","2016",235,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2017","2017",228,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","LVA","Latvia","2018","2018",231,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2002","2002",271,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2003","2003",261,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2007","2007",211,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2008","2008",207,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2009","2009",205,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2010","2010",196,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2011","2011",191,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2012","2012",183,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2013","2013",180,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2014","2014",182,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2015","2015",178,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2016","2016",179,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2017","2017",175,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","PRT","Portugal","2018","2018",173,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2000","2000",7734,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2001","2001",7585,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2002","2002",7399,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2003","2003",7367,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2004","2004",7236,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2005","2005",7104,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2006","2006",7034,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2007","2007",6882,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2008","2008",6589,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2009","2009",6440,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2010","2010",6403,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2012","2012",6340,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2013","2013",6272,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2014","2014",6105,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2002","2002",13932,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2003","2003",13931,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2004","2004",13394,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2005","2005",13117,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2006","2006",12722,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2007","2007",12544,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2008","2008",12122,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2009","2009",12496,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2010","2010",12451,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2011","2011",12063,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2012","2012",12186,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2013","2013",12193,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2014","2014",11959,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2015","2015",12121,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2016","2016",11612,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2017","2017",11378,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2018","2018",11526,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUT","Austria","2019","2019",11163,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2000","2000",24884,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2001","2001",24175,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2002","2002",23513,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2003","2003",22867,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2004","2004",22166,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2006","2006",21231,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2007","2007",21408,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2008","2008",22030,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2009","2009",22041,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2010","2010",21830,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2011","2011",21811,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2012","2012",21413,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2013","2013",22024,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2014","2014",22595,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2015","2015",23223,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2016","2016",22894,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2017","2017",23052,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBMALEPH","Number of male deaths","AUS","Australia","2018","2018",22875,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2000","2000",14739,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2001","2001",14043,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2002","2002",13803,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2003","2003",13561,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2004","2004",13017,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2005","2005",13230,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2006","2006",12823,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2007","2007",13037,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2008","2008",12839,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2009","2009",12841,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2010","2010",12518,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2011","2011",12241,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2012","2012",12268,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2013","2013",12310,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2014","2014",12065,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2015","2015",12323,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2016","2016",11918,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","CHE","Switzerland","2017","2017",11921,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2000","2000",527,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2001","2001",509,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2002","2002",466,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2003","2003",453,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2004","2004",454,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2005","2005",440,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2006","2006",486,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2007","2007",475,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2008","2008",462,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2009","2009",443,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2010","2010",443,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2011","2011",425,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2012","2012",421,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2013","2013",456,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2014","2014",429,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2015","2015",468,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2016","2016",493,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2017","2017",487,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2018","2018",493,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBPOPUPC","Number of total deaths","ISL","Iceland","2019","2019",463,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2001","2001",351,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2002","2002",342,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2003","2003",332,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2004","2004",314,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2005","2005",305,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2006","2006",295,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2007","2007",286,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2008","2008",281,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2009","2009",268,,
